#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.395604E-04   0.198933E+08   0.198933E+08   0.263241E+08   0.263197E+08   0.198928E+08   0.198933E+08   0.198933E+08   0.198979E+08  -0.470917E+00   0.103861E+08   0.103861E+08   0.199478E+02
   0.405607E-04   0.198933E+08   0.198933E+08   0.263139E+08   0.263093E+08   0.198928E+08   0.198933E+08   0.198933E+08   0.198979E+08  -0.470917E+00   0.103861E+08   0.103861E+08   0.204499E+02
   0.415863E-04   0.198933E+08   0.198933E+08   0.263031E+08   0.262983E+08   0.198928E+08   0.198933E+08   0.198933E+08   0.198979E+08  -0.470916E+00   0.103861E+08   0.103861E+08   0.209645E+02
   0.426378E-04   0.198933E+08   0.198933E+08   0.262918E+08   0.262867E+08   0.198928E+08   0.198933E+08   0.198933E+08   0.198979E+08  -0.470916E+00   0.103861E+08   0.103861E+08   0.214920E+02
   0.437160E-04   0.198933E+08   0.198933E+08   0.262799E+08   0.262746E+08   0.198927E+08   0.198933E+08   0.198933E+08   0.198978E+08  -0.470915E+00   0.103860E+08   0.103860E+08   0.220325E+02
   0.448214E-04   0.198933E+08   0.198933E+08   0.262674E+08   0.262618E+08   0.198927E+08   0.198932E+08   0.198933E+08   0.198978E+08  -0.470914E+00   0.103860E+08   0.103860E+08   0.225865E+02
   0.459547E-04   0.198932E+08   0.198932E+08   0.262543E+08   0.262484E+08   0.198927E+08   0.198932E+08   0.198932E+08   0.198978E+08  -0.470914E+00   0.103860E+08   0.103860E+08   0.231543E+02
   0.471167E-04   0.198932E+08   0.198932E+08   0.262405E+08   0.262343E+08   0.198927E+08   0.198932E+08   0.198932E+08   0.198978E+08  -0.470913E+00   0.103860E+08   0.103860E+08   0.237361E+02
   0.483081E-04   0.198932E+08   0.198932E+08   0.262260E+08   0.262195E+08   0.198926E+08   0.198932E+08   0.198932E+08   0.198978E+08  -0.470913E+00   0.103860E+08   0.103860E+08   0.243324E+02
   0.495297E-04   0.198932E+08   0.198932E+08   0.262108E+08   0.262039E+08   0.198926E+08   0.198932E+08   0.198932E+08   0.198977E+08  -0.470912E+00   0.103860E+08   0.103860E+08   0.249435E+02
   0.507821E-04   0.198932E+08   0.198931E+08   0.261948E+08   0.261876E+08   0.198926E+08   0.198931E+08   0.198931E+08   0.198977E+08  -0.470911E+00   0.103860E+08   0.103860E+08   0.255697E+02
   0.520661E-04   0.198931E+08   0.198931E+08   0.261780E+08   0.261704E+08   0.198925E+08   0.198931E+08   0.198931E+08   0.198977E+08  -0.470911E+00   0.103860E+08   0.103860E+08   0.262114E+02
   0.533827E-04   0.198931E+08   0.198931E+08   0.261604E+08   0.261524E+08   0.198925E+08   0.198931E+08   0.198931E+08   0.198976E+08  -0.470910E+00   0.103859E+08   0.103859E+08   0.268689E+02
   0.547325E-04   0.198931E+08   0.198931E+08   0.261418E+08   0.261335E+08   0.198925E+08   0.198930E+08   0.198931E+08   0.198976E+08  -0.470909E+00   0.103859E+08   0.103859E+08   0.275426E+02
   0.561165E-04   0.198930E+08   0.198930E+08   0.261223E+08   0.261136E+08   0.198924E+08   0.198930E+08   0.198930E+08   0.198976E+08  -0.470908E+00   0.103859E+08   0.103859E+08   0.282330E+02
   0.575354E-04   0.198930E+08   0.198930E+08   0.261019E+08   0.260927E+08   0.198924E+08   0.198930E+08   0.198930E+08   0.198975E+08  -0.470907E+00   0.103859E+08   0.103859E+08   0.289403E+02
   0.589903E-04   0.198930E+08   0.198930E+08   0.260804E+08   0.260707E+08   0.198923E+08   0.198929E+08   0.198930E+08   0.198975E+08  -0.470906E+00   0.103859E+08   0.103859E+08   0.296650E+02
   0.604819E-04   0.198929E+08   0.198929E+08   0.260578E+08   0.260476E+08   0.198923E+08   0.198929E+08   0.198929E+08   0.198975E+08  -0.470905E+00   0.103859E+08   0.103859E+08   0.304075E+02
   0.620112E-04   0.198929E+08   0.198929E+08   0.260341E+08   0.260234E+08   0.198922E+08   0.198929E+08   0.198929E+08   0.198974E+08  -0.470904E+00   0.103858E+08   0.103858E+08   0.311681E+02
